curve_id,curve_name,point_id,time,survival,x_pixel,y_pixel
1,Capecitabine + BSC group,c1-r0001-a00p0000,0.0,1.0,96.0,27.0
1,Capecitabine + BSC group,c1-r0001-a00p0001,2.099999999999999,0.99,105.8,28.93
1,Capecitabine + BSC group,c1-r0001-a00p0002,2.699999999999999,0.94,108.6,38.58
1,Capecitabine + BSC group,c1-r0001-a00p0003,3.3999999999999986,0.9,111.86666666666666,46.3
1,Capecitabine + BSC group,c1-r0001-a00p0004,4.3999999999999995,0.86,116.53333333333333,54.02
1,Capecitabine + BSC group,c1-r0001-a00p0005,5.4,0.84,121.2,57.879999999999995
1,Capecitabine + BSC group,c1-r0001-a00p0006,8.199999999999996,0.82,134.26666666666665,61.74
1,Capecitabine + BSC group,c1-r0001-a00p0007,9.3,0.79,139.4,67.53
1,Capecitabine + BSC group,c1-r0001-a00p0008,10.2,0.77,143.6,71.39
1,Capecitabine + BSC group,c1-r0001-a00p0009,11.199999999999998,0.74,148.26666666666665,77.18
1,Capecitabine + BSC group,c1-r0001-a00p0010,12.200000000000001,0.69,152.93333333333334,86.83
1,Capecitabine + BSC group,c1-r0001-a00p0011,13.700000000000001,0.6399999999999999,159.93333333333334,96.48
1,Capecitabine + BSC group,c1-r0001-a00p0012,20.7,0.6100000000000001,192.6,102.27
1,Capecitabine + BSC group,c1-r0001-a00p0013,26.1,0.53,217.8,117.71
1,Capecitabine + BSC group,c1-r0001-a00p0014,36.0,0.45999999999999985,264.0,131.22000000000003
1,Capecitabine + BSC group,c1-r0001-a00p0015,60.0,0.45999999999999985,376.0,131.22000000000003
2,BSC group,c2-r0001-a01p0000,0.0,1.0,96.0,27.0
2,BSC group,c2-r0001-a01p0001,1.9999999999999991,0.99,105.33333333333333,28.93
2,BSC group,c2-r0001-a01p0002,2.699999999999999,0.82,108.6,61.74
2,BSC group,c2-r0001-a01p0003,3.5999999999999996,0.67,112.8,90.69
2,BSC group,c2-r0001-a01p0004,4.999999999999999,0.6399999999999999,119.33333333333333,96.48
2,BSC group,c2-r0001-a01p0005,6.200000000000001,0.6,124.93333333333334,104.2
2,BSC group,c2-r0001-a01p0006,7.199999999999999,0.55,129.6,113.85
2,BSC group,c2-r0001-a01p0007,8.199999999999996,0.5,134.26666666666665,123.5
2,BSC group,c2-r0001-a01p0008,9.200000000000001,0.43000000000000005,138.93333333333334,137.01
2,BSC group,c2-r0001-a01p0009,11.300000000000002,0.41,148.73333333333335,140.87
2,BSC group,c2-r0001-a01p0010,15.200000000000001,0.37,166.93333333333334,148.59
2,BSC group,c2-r0001-a01p0011,17.199999999999996,0.35000000000000014,176.26666666666665,152.45
2,BSC group,c2-r0001-a01p0012,20.4,0.31,191.2,160.17
2,BSC group,c2-r0001-a01p0013,22.399999999999995,0.26,200.5333333333333,169.82
2,BSC group,c2-r0001-a01p0014,60.0,0.26,376.0,169.82
